Date,Campaign Name,Time Zone,Currency,Impressions,Clicks,Click Through Rate,Installs,Install Rate,Cost Per Click,Cost Per Install,Spend,Average Position,Visibility,Customers,Revenue,Return On Spend,Cost Per Customer,Conversion Rate,Campaign
2026-03-18,Search_EN_Trust_2025.03.17,UTC,USD,39,5,0.128205,3,0.6,4.4,7.333333,22.0,2.871794,0.248407,,,,,,Trust
2026-03-18,Search_EN_Features_2024.08.19,UTC,USD,247,18,0.072874,12,0.666666,5.027777,7.541666,90.5,2.303643,0.286875,,,,,,Features
2026-03-18,Search_EN_BrandProtection_2024.10.08,UTC,USD,234,10,0.042735,8,0.8,0.2,0.25,2.0,2.944444,0.762214,,,,,,BrandProtection
2026-03-18,Search_EN_Competitors_2024.08.12,UTC,USD,440,13,0.029545,9,0.692307,3.0,4.333333,39.0,1.518181,0.905349,,,,,,Competitors
2026-03-18,Search_EN_Review-variations_2024.04.29,UTC,USD,245,18,0.073469,12,0.666666,3.311111,4.966666,59.6,2.52653,0.106753,,,,,,Review-variations
2026-03-19,Search_EN_ProductReview_2024.08.05,UTC,USD,499,97,0.194388,74,0.762886,2.459793,3.224324,238.6,2.02004,0.793322,1.0,15.0,0.062866,238.6,0.013513,ProductReview
2026-03-19,Search_EN_Features_2024.08.19,UTC,USD,317,19,0.059936,11,0.578947,4.736842,8.181818,90.0,2.388012,0.299621,,,,,,Features
2026-03-19,Search_EN_Trust_2025.03.17,UTC,USD,54,1,0.018518,1,1.0,5.0,5.0,5.0,2.74074,0.276923,,,,,,Trust
2026-03-19,Search_EN_Review-variations_2024.04.29,UTC,USD,270,11,0.04074,6,0.545454,3.194545,5.856666,35.14,2.562962,0.121076,,,,,,Review-variations
2026-03-19,Search_EN_Competitors_2024.08.12,UTC,USD,252,13,0.051587,9,0.692307,3.115384,4.5,40.5,1.5,0.860068,1.0,15.0,0.37037,40.5,0.111111,Competitors
2026-03-19,Search_EN_BrandProtection_2024.10.08,UTC,USD,153,4,0.026143,4,1.0,0.2,0.2,0.8,2.96732,0.683035,,,,,,BrandProtection
2026-03-20,Search_EN_Competitors_2024.08.12,UTC,USD,247,12,0.048582,8,0.666666,3.0,4.5,36.0,1.716599,0.875886,,,,,,Competitors
2026-03-20,Search_EN_Review-variations_2024.04.29,UTC,USD,145,10,0.068965,8,0.8,3.082,3.8525,30.82,2.668965,0.077664,,,,,,Review-variations
2026-03-20,Search_EN_BrandProtection_2024.10.08,UTC,USD,127,4,0.031496,4,1.0,0.2,0.2,0.8,2.740157,0.675531,,,,,,BrandProtection
2026-03-20,Search_EN_Features_2024.08.19,UTC,USD,338,20,0.059171,12,0.6,4.575,7.625,91.5,2.485207,0.297012,1.0,15.0,0.163934,91.5,0.083333,Features
2026-03-20,Search_EN_Trust_2025.03.17,UTC,USD,39,2,0.051282,1,0.5,7.0,14.0,14.0,2.820512,0.25,,,,,,Trust
2026-03-20,Search_EN_ProductReview_2024.08.05,UTC,USD,568,95,0.167253,65,0.68421,2.526315,3.692307,240.0,1.984154,0.747368,,,,,,ProductReview
2026-03-21,Search_EN_Review-variations_2024.04.29,UTC,USD,141,8,0.056737,5,0.625,2.915,4.664,23.32,2.460992,0.118189,,,,,,Review-variations
2026-03-21,Search_EN_BrandProtection_2024.10.08,UTC,USD,122,8,0.065573,8,1.0,0.2125,0.2125,1.7,2.754098,0.782051,,,,,,BrandProtection
2026-03-21,Search_EN_ProductReview_2024.08.05,UTC,USD,522,86,0.16475,70,0.813953,2.782558,3.418571,239.3,1.936781,0.784962,,,,,,ProductReview
2026-03-21,Search_EN_Features_2024.08.19,UTC,USD,283,20,0.070671,15,0.75,4.675,6.233333,93.5,2.784452,0.313747,,,,,,Features
2026-03-21,Search_EN_Competitors_2024.08.12,UTC,USD,197,10,0.050761,10,1.0,2.9,2.9,29.0,1.436548,0.871681,,,,,,Competitors
2026-03-21,Search_EN_Trust_2025.03.17,UTC,USD,42,4,0.095238,1,0.25,7.0,28.0,28.0,2.642857,0.47191,,,,,,Trust
2026-03-22,Search_EN_ProductReview_2024.08.05,UTC,USD,568,92,0.161971,75,0.815217,2.622826,3.217333,241.3,2.0,0.758344,2.0,30.22,0.125238,120.65,0.026666,ProductReview
2026-03-22,Search_EN_Competitors_2024.08.12,UTC,USD,184,3,0.016304,3,1.0,3.0,3.0,9.0,1.418478,0.825112,,,,,,Competitors
2026-03-22,Search_EN_BrandProtection_2024.10.08,UTC,USD,99,4,0.040404,2,0.5,0.2,0.4,0.8,2.898989,0.831932,,,,,,BrandProtection
2026-03-22,Search_EN_Review-variations_2024.04.29,UTC,USD,130,7,0.053846,5,0.714285,3.045714,4.264,21.32,2.746153,0.099769,,,,,,Review-variations
2026-03-22,Search_EN_Trust_2025.03.17,UTC,USD,21,0,0.0,0,0.0,0.0,0.0,0.0,3.428571,0.235955,,,,,,Trust
2026-03-22,Search_EN_Features_2024.08.19,UTC,USD,275,19,0.06909,16,0.842105,4.736842,5.625,90.0,2.443636,0.310033,,,,,,Features
2026-03-23,Search_EN_Features_2024.08.19,UTC,USD,289,18,0.062283,15,0.833333,4.972222,5.966666,89.5,2.567474,0.222307,,,,,,Features
2026-03-23,Search_EN_BrandProtection_2024.10.08,UTC,USD,104,3,0.028846,2,0.666666,0.199999,0.3,0.6,2.721153,0.759124,1.0,15.0,25.0,0.6,0.5,BrandProtection
2026-03-23,Search_EN_ProductReview_2024.08.05,UTC,USD,551,90,0.163339,71,0.788888,2.662222,3.374647,239.6,2.012704,0.774964,,,,,,ProductReview
2026-03-23,Search_EN_Trust_2025.03.17,UTC,USD,76,3,0.039473,2,0.666666,4.0,6.0,12.0,2.618421,0.4,,,,,,Trust
2026-03-23,Search_EN_Competitors_2024.08.12,UTC,USD,199,14,0.070351,10,0.714285,2.928571,4.1,41.0,1.557788,0.91705,,,,,,Competitors
2026-03-23,Search_EN_Review-variations_2024.04.29,UTC,USD,296,19,0.064189,12,0.631578,2.937894,4.651666,55.82,2.591216,0.133033,,,,,,Review-variations
2026-03-24,Search_EN_Trust_2025.03.17,UTC,USD,55,1,0.018181,0,0.0,5.0,0.0,5.0,2.90909,0.308988,,,,,,Trust
2026-03-24,Search_EN_Competitors_2024.08.12,UTC,USD,298,10,0.033557,6,0.6,3.4,5.666666,34.0,1.593959,0.90303,,,,,,Competitors
2026-03-24,Search_EN_BrandProtection_2024.10.08,UTC,USD,91,3,0.032967,1,0.333333,0.199999,0.6,0.6,2.483516,0.758333,,,,,,BrandProtection
2026-03-24,Search_EN_Review-variations_2024.04.29,UTC,USD,247,12,0.048582,7,0.583333,3.22,5.52,38.64,2.554655,0.125508,,,,,,Review-variations
2026-03-24,Search_EN_ProductReview_2024.08.05,UTC,USD,529,92,0.173913,68,0.73913,2.6,3.517647,239.2,2.126654,0.691503,,,,,,ProductReview
2026-03-24,Search_EN_Features_2024.08.19,UTC,USD,257,18,0.070038,12,0.666666,4.972222,7.458333,89.5,2.649805,0.201568,,,,,,Features
2026-03-25,Search_EN_Trust_2025.03.17,UTC,USD,44,6,0.136363,3,0.5,5.0,10.0,30.0,2.227272,0.196428,,,,,,Trust
2026-03-25,Search_EN_Competitors_2024.08.12,UTC,USD,280,12,0.042857,5,0.416666,3.333333,8.0,40.0,1.596428,0.900321,,,,,,Competitors
2026-03-25,Search_EN_ProductReview_2024.08.05,UTC,USD,484,90,0.18595,67,0.744444,2.655555,3.567164,239.0,2.157024,0.723467,,,,,,ProductReview
2026-03-25,Search_EN_Features_2024.08.19,UTC,USD,329,19,0.05775,16,0.842105,4.842105,5.75,92.0,2.6231,0.23383,,,,,,Features
2026-03-25,Search_EN_Review-variations_2024.04.29,UTC,USD,208,8,0.038461,3,0.375,3.125,8.333333,25.0,2.745192,0.095632,,,,,,Review-variations
2026-03-25,Search_EN_BrandProtection_2024.10.08,UTC,USD,89,3,0.033707,1,0.333333,0.199999,0.6,0.6,2.573033,0.723577,,,,,,BrandProtection
2026-03-26,Search_EN_Competitors_2024.08.12,UTC,USD,201,13,0.064676,9,0.692307,3.230769,4.666666,42.0,1.776119,0.922018,,,,,,Competitors
2026-03-26,Search_EN_Review-variations_2024.04.29,UTC,USD,278,17,0.061151,9,0.529411,3.283529,6.202222,55.82,2.557553,0.120242,,,,,,Review-variations
2026-03-26,Search_EN_Features_2024.08.19,UTC,USD,181,19,0.104972,11,0.578947,4.894736,8.454545,93.0,2.37569,0.263848,,,,,,Features
2026-03-26,Search_EN_ProductReview_2024.08.05,UTC,USD,477,87,0.182389,59,0.67816,2.782758,4.103389,242.1,2.075471,0.687319,,,,,,ProductReview
2026-03-26,Search_EN_Trust_2025.03.17,UTC,USD,62,0,0.0,0,0.0,0.0,0.0,0.0,2.209677,0.342541,,,,,,Trust
2026-03-26,Search_EN_BrandProtection_2024.10.08,UTC,USD,95,6,0.063157,4,0.666666,0.199999,0.3,1.2,2.389473,0.791666,,,,,,BrandProtection
2026-03-27,Search_EN_BrandProtection_2024.10.08,UTC,USD,90,4,0.044444,4,1.0,0.2,0.2,0.8,2.688888,0.833333,,,,,,BrandProtection
2026-03-27,Search_EN_Features_2024.08.19,UTC,USD,310,19,0.06129,13,0.68421,4.605263,6.730769,87.5,2.354838,0.227941,,,,,,Features
2026-03-27,Search_EN_Trust_2025.03.17,UTC,USD,34,2,0.058823,2,1.0,5.5,5.5,11.0,2.764705,0.257575,,,,,,Trust
2026-03-27,Search_EN_ProductReview_2024.08.05,UTC,USD,490,83,0.169387,66,0.79518,2.872289,3.612121,238.4,2.371428,0.722713,,,,,,ProductReview
2026-03-27,Search_EN_Review-variations_2024.04.29,UTC,USD,226,10,0.044247,9,0.9,3.732,4.146666,37.32,2.681415,0.118884,,,,,,Review-variations
2026-03-27,Search_EN_Competitors_2024.08.12,UTC,USD,280,12,0.042857,7,0.583333,3.125,5.357142,37.5,1.660714,0.912052,,,,,,Competitors
2026-03-28,Search_EN_Competitors_2024.08.12,UTC,USD,224,6,0.026785,5,0.833333,3.25,3.9,19.5,1.598214,0.896,,,,,,Competitors
2026-03-28,Search_EN_Review-variations_2024.04.29,UTC,USD,171,9,0.052631,6,0.666666,2.924444,4.386666,26.32,2.567251,0.12119,,,,,,Review-variations
2026-03-28,Search_EN_Features_2024.08.19,UTC,USD,115,18,0.156521,15,0.833333,4.972222,5.966666,89.5,2.33913,0.183413,,,,,,Features
2026-03-28,Search_EN_BrandProtection_2024.10.08,UTC,USD,69,5,0.072463,3,0.6,0.22,0.366666,1.1,2.565217,0.71134,,,,,,BrandProtection
2026-03-28,Search_EN_Trust_2025.03.17,UTC,USD,59,1,0.016949,0,0.0,5.0,0.0,5.0,2.38983,0.487603,,,,,,Trust
2026-03-28,Search_EN_ProductReview_2024.08.05,UTC,USD,603,92,0.15257,72,0.782608,2.583695,3.301388,237.7,2.094527,0.721291,,,,,,ProductReview
2026-03-29,Search_EN_BrandProtection_2024.10.08,UTC,USD,62,2,0.032258,1,0.5,0.2,0.4,0.4,2.806451,0.746987,,,,,,BrandProtection
2026-03-29,Search_EN_Trust_2025.03.17,UTC,USD,21,1,0.047619,1,1.0,7.0,7.0,7.0,2.095238,0.221052,,,,,,Trust
2026-03-29,Search_EN_Competitors_2024.08.12,UTC,USD,171,4,0.023391,3,0.75,2.75,3.666666,11.0,1.450292,0.890625,,,,,,Competitors
2026-03-29,Search_EN_ProductReview_2024.08.05,UTC,USD,447,89,0.199105,70,0.786516,2.673033,3.398571,237.9,1.995525,0.776041,,,,,,ProductReview
2026-03-29,Search_EN_Review-variations_2024.04.29,UTC,USD,184,5,0.027173,3,0.6,3.7,6.166666,18.5,2.625,0.13171,,,,,,Review-variations
2026-03-29,Search_EN_Features_2024.08.19,UTC,USD,232,9,0.038793,7,0.777777,5.0,6.428571,45.0,2.616379,0.225242,,,,,,Features
2026-03-30,Search_EN_Features_2024.08.19,UTC,USD,315,19,0.060317,15,0.789473,4.815789,6.1,91.5,2.888888,0.244945,,,,,,Features
2026-03-30,Search_EN_Review-variations_2024.04.29,UTC,USD,226,12,0.053097,5,0.416666,2.61,6.264,31.32,2.58407,0.109443,,,,,,Review-variations
2026-03-30,Search_EN_Trust_2025.03.17,UTC,USD,49,1,0.020408,1,1.0,7.0,7.0,7.0,2.877551,0.233333,,,,,,Trust
2026-03-30,Search_EN_BrandProtection_2024.10.08,UTC,USD,172,4,0.023255,4,1.0,0.2,0.2,0.8,3.145348,0.822966,,,,,,BrandProtection
2026-03-30,Search_EN_ProductReview_2024.08.05,UTC,USD,617,85,0.137763,62,0.729411,2.805882,3.846774,238.5,2.403565,0.701934,,,,,,ProductReview
2026-03-30,Search_EN_Competitors_2024.08.12,UTC,USD,289,9,0.031141,5,0.555555,3.055555,5.5,27.5,1.809688,0.860119,,,,,,Competitors
2026-03-31,Search_EN_Competitors_2024.08.12,UTC,USD,313,11,0.035143,9,0.818181,3.318181,4.055555,36.5,1.884984,0.845945,,,,,,Competitors
2026-03-31,Search_EN_Review-variations_2024.04.29,UTC,USD,242,11,0.045454,3,0.272727,3.574545,13.106666,39.32,2.669421,0.112505,,,,,,Review-variations
2026-03-31,Search_EN_ProductReview_2024.08.05,UTC,USD,471,82,0.174097,69,0.841463,2.919512,3.469565,239.4,2.352441,0.772131,,,,,,ProductReview
2026-03-31,Search_EN_Trust_2025.03.17,UTC,USD,41,4,0.09756,2,0.5,5.5,11.0,22.0,3.09756,0.216931,,,,,,Trust
2026-03-31,Search_EN_Features_2024.08.19,UTC,USD,281,13,0.046263,10,0.76923,4.884615,6.35,63.5,2.814946,0.209233,,,,,,Features
2026-03-31,Search_EN_BrandProtection_2024.10.08,UTC,USD,202,7,0.034653,4,0.571428,0.199999,0.35,1.4,2.975247,0.838174,,,,,,BrandProtection
2026-04-01,Search_EN_ProductReview_2024.08.05,UTC,USD,554,85,0.153429,65,0.764705,2.810588,3.675384,238.9,2.386281,0.750677,,,,,,ProductReview
2026-04-01,Search_EN_Competitors_2024.08.12,UTC,USD,308,7,0.022727,6,0.857142,3.285714,3.833333,23.0,1.746753,0.764267,,,,,,Competitors
2026-04-01,Search_EN_BrandProtection_2024.10.08,UTC,USD,162,6,0.037037,6,1.0,0.199999,0.199999,1.2,2.790123,0.736363,,,,,,BrandProtection
2026-04-01,Search_EN_Features_2024.08.19,UTC,USD,258,19,0.073643,9,0.473684,4.868421,10.277777,92.5,2.666666,0.220512,,,,,,Features
2026-04-01,Search_EN_Trust_2025.03.17,UTC,USD,67,2,0.02985,2,1.0,5.5,5.5,11.0,2.462686,0.36612,,,,,,Trust
2026-04-01,Search_EN_Review-variations_2024.04.29,UTC,USD,238,8,0.033613,5,0.625,2.8125,4.5,22.5,2.836134,0.111163,,,,,,Review-variations
2026-04-02,Search_EN_Competitors_2024.08.12,UTC,USD,300,12,0.04,6,0.5,3.5,7.0,42.0,1.616666,0.847457,,,,,,Competitors
2026-04-02,Search_EN_Features_2024.08.19,UTC,USD,208,12,0.057692,8,0.666666,4.708333,7.0625,56.5,2.576923,0.19065,,,,,,Features
2026-04-02,Search_EN_Review-variations_2024.04.29,UTC,USD,218,15,0.068807,10,0.666666,3.154666,4.732,47.32,2.747706,0.106186,,,,,,Review-variations
2026-04-02,Search_EN_BrandProtection_2024.10.08,UTC,USD,154,3,0.01948,2,0.666666,0.199999,0.3,0.6,3.162337,0.762376,,,,,,BrandProtection
2026-04-02,Search_EN_Trust_2025.03.17,UTC,USD,33,0,0.0,0,0.0,0.0,0.0,0.0,2.696969,0.244444,,,,,,Trust
2026-04-02,Search_EN_ProductReview_2024.08.05,UTC,USD,642,86,0.133956,69,0.802325,2.765116,3.446376,237.8,2.364485,0.702407,,,,,,ProductReview
2026-04-03,Search_EN_Review-variations_2024.04.29,UTC,USD,250,11,0.044,5,0.454545,3.227272,7.1,35.5,2.608,0.150875,,,,,,Review-variations
2026-04-03,Search_EN_Features_2024.08.19,UTC,USD,200,13,0.065,10,0.76923,4.807692,6.25,62.5,2.585,0.182982,,,,,,Features
2026-04-03,Search_EN_BrandProtection_2024.10.08,UTC,USD,150,5,0.033333,3,0.6,0.2,0.333333,1.0,2.926666,0.802139,,,,,,BrandProtection
2026-04-03,Search_EN_ProductReview_2024.08.05,UTC,USD,443,81,0.182844,59,0.728395,2.938271,4.033898,238.0,2.331828,0.65147,,,,,,ProductReview
2026-04-03,Search_EN_Competitors_2024.08.12,UTC,USD,259,9,0.034749,5,0.555555,3.111111,5.6,28.0,1.722007,0.835483,,,,,,Competitors
2026-04-03,Search_EN_Trust_2025.03.17,UTC,USD,61,3,0.04918,0,0.0,5.0,0.0,15.0,3.065573,0.340782,,,,,,Trust
2026-04-04,Search_EN_Review-variations_2024.04.29,UTC,USD,205,4,0.019512,3,0.75,4.33,5.773333,17.32,2.702439,0.150957,,,,,,Review-variations
2026-04-04,Search_EN_BrandProtection_2024.10.08,UTC,USD,162,7,0.043209,4,0.571428,0.214285,0.375,1.5,2.858024,0.861702,,,,,,BrandProtection
2026-04-04,Search_EN_Competitors_2024.08.12,UTC,USD,218,13,0.059633,11,0.846153,3.230769,3.818181,42.0,1.495412,0.897119,,,,,,Competitors
2026-04-04,Search_EN_ProductReview_2024.08.05,UTC,USD,436,75,0.172018,59,0.786666,3.189333,4.054237,239.2,2.172018,0.620199,,,,,,ProductReview
2026-04-04,Search_EN_Trust_2025.03.17,UTC,USD,42,2,0.047619,1,0.5,7.0,14.0,14.0,3.261904,0.293706,,,,,,Trust
2026-04-04,Search_EN_Features_2024.08.19,UTC,USD,192,9,0.046875,8,0.888888,4.833333,5.4375,43.5,2.5625,0.227488,,,,,,Features
2026-04-05,Search_EN_ProductReview_2024.08.05,UTC,USD,531,75,0.141242,60,0.8,3.173333,3.966666,238.0,2.182674,0.621779,,,,,,ProductReview
2026-04-05,Search_EN_BrandProtection_2024.10.08,UTC,USD,109,6,0.055045,3,0.5,0.199999,0.399999,1.2,2.78899,0.689873,,,,,,BrandProtection
2026-04-05,Search_EN_Trust_2025.03.17,UTC,USD,44,1,0.022727,0,0.0,5.0,0.0,5.0,3.181818,0.366666,,,,,,Trust
2026-04-05,Search_EN_Review-variations_2024.04.29,UTC,USD,192,12,0.0625,8,0.666666,3.235,4.8525,38.82,2.328125,0.155844,,,,,,Review-variations
2026-04-05,Search_EN_Competitors_2024.08.12,UTC,USD,205,12,0.058536,9,0.75,3.416666,4.555555,41.0,1.634146,0.887445,,,,,,Competitors
2026-04-05,Search_EN_Features_2024.08.19,UTC,USD,156,10,0.064102,7,0.7,4.95,7.071428,49.5,2.551282,0.229411,,,,,,Features
2026-04-06,Search_EN_Review-variations_2024.04.29,UTC,USD,223,8,0.035874,4,0.5,3.0,6.0,24.0,2.807174,0.120086,,,,,,Review-variations
2026-04-06,Search_EN_ProductReview_2024.08.05,UTC,USD,491,79,0.160896,60,0.759493,3.032911,3.993333,239.6,2.307535,0.608426,,,,,,ProductReview
2026-04-06,Search_EN_Trust_2025.03.17,UTC,USD,60,2,0.033333,1,0.5,5.5,11.0,11.0,2.4,0.37037,,,,,,Trust
2026-04-06,Search_EN_Competitors_2024.08.12,UTC,USD,209,13,0.0622,9,0.692307,3.346153,4.833333,43.5,1.775119,0.889361,,,,,,Competitors
2026-04-06,Search_EN_Features_2024.08.19,UTC,USD,217,8,0.036866,3,0.375,4.875,13.0,39.0,2.857142,0.199082,,,,,,Features
2026-04-06,Search_EN_BrandProtection_2024.10.08,UTC,USD,106,5,0.047169,3,0.6,0.2,0.333333,1.0,2.688679,0.469026,,,,,,BrandProtection
2026-04-07,Search_EN_Trust_2025.03.17,UTC,USD,39,2,0.051282,2,1.0,4.0,4.0,8.0,3.025641,0.256578,,,,,,Trust
2026-04-07,Search_EN_ProductReview_2024.08.05,UTC,USD,585,76,0.129914,59,0.776315,3.201315,4.123728,243.3,2.353846,0.59633,,,,,,ProductReview
2026-04-07,Search_EN_Features_2024.08.19,UTC,USD,272,8,0.029411,6,0.75,4.75,6.333333,38.0,2.463235,0.228763,,,,,,Features
2026-04-07,Search_EN_BrandProtection_2024.10.08,UTC,USD,112,2,0.017857,1,0.5,0.2,0.4,0.4,2.857142,0.448,,,,,,BrandProtection
2026-04-07,Search_EN_Competitors_2024.08.12,UTC,USD,237,9,0.037974,6,0.666666,3.222222,4.833333,29.0,1.5654,0.846428,,,,,,Competitors
2026-04-07,Search_EN_Review-variations_2024.04.29,UTC,USD,197,7,0.035532,3,0.428571,3.214285,7.5,22.5,2.710659,0.100305,,,,,,Review-variations
2026-04-08,Search_EN_Trust_2025.03.17,UTC,USD,70,8,0.114285,4,0.5,6.75,13.5,54.0,2.814285,0.366492,,,,,,Trust
2026-04-08,Search_EN_Features_2024.08.19,UTC,USD,248,12,0.048387,8,0.666666,4.833333,7.25,58.0,2.649193,0.215091,,,,,,Features
2026-04-08,Search_EN_Review-variations_2024.04.29,UTC,USD,248,16,0.064516,13,0.8125,3.125,3.846153,50.0,2.649193,0.126272,,,,,,Review-variations
2026-04-08,Search_EN_ProductReview_2024.08.05,UTC,USD,600,77,0.128333,56,0.727272,3.090909,4.25,238.0,2.203333,0.64935,,,,,,ProductReview
2026-04-08,Search_EN_BrandProtection_2024.10.08,UTC,USD,120,5,0.041666,4,0.8,0.2,0.25,1.0,3.141666,0.515021,,,,,,BrandProtection
2026-04-08,Search_EN_Competitors_2024.08.12,UTC,USD,279,12,0.04301,10,0.833333,2.833333,3.4,34.0,1.781362,0.818181,,,,,,Competitors
2026-04-09,Search_EN_BrandProtection_2024.10.08,UTC,USD,96,7,0.072916,5,0.714285,0.214285,0.3,1.5,2.90625,0.45283,,,,,,BrandProtection
2026-04-09,Search_EN_Features_2024.08.19,UTC,USD,324,18,0.055555,9,0.5,4.861111,9.722222,87.5,2.57716,0.225469,,,,,,Features
2026-04-09,Search_EN_ProductReview_2024.08.05,UTC,USD,464,73,0.157327,51,0.69863,3.282191,4.698039,239.6,2.435344,0.601815,,,,,,ProductReview
2026-04-09,Search_EN_Trust_2025.03.17,UTC,USD,35,1,0.028571,1,1.0,4.0,4.0,4.0,2.285714,0.213414,,,,,,Trust
2026-04-09,Search_EN_Competitors_2024.08.12,UTC,USD,262,7,0.026717,5,0.714285,3.142857,4.4,22.0,1.553435,0.882154,,,,,,Competitors
2026-04-09,Search_EN_Review-variations_2024.04.29,UTC,USD,234,18,0.076923,15,0.833333,3.111111,3.733333,56.0,2.5,0.107142,,,,,,Review-variations
2026-04-10,Search_EN_Competitors_2024.08.12,UTC,USD,200,13,0.065,5,0.384615,3.307692,8.6,43.0,1.565,0.89686,,,,,,Competitors
2026-04-10,Search_EN_ProductReview_2024.08.05,UTC,USD,616,81,0.131493,56,0.691358,2.933333,4.242857,237.6,2.417207,0.637021,,,,,,ProductReview
2026-04-10,Search_EN_BrandProtection_2024.10.08,UTC,USD,120,3,0.025,2,0.666666,0.199999,0.3,0.6,2.75,0.542986,,,,,,BrandProtection
2026-04-10,Search_EN_Review-variations_2024.04.29,UTC,USD,226,8,0.035398,7,0.875,2.8125,3.214285,22.5,2.858407,0.103955,,,,,,Review-variations
2026-04-10,Search_EN_Trust_2025.03.17,UTC,USD,50,3,0.06,1,0.333333,6.0,18.0,18.0,2.28,0.274725,,,,,,Trust
2026-04-10,Search_EN_Features_2024.08.19,UTC,USD,241,19,0.078838,13,0.68421,4.736842,6.923076,90.0,2.701244,0.223148,,,,,,Features
2026-04-11,Search_EN_Competitors_2024.08.12,UTC,USD,180,8,0.044444,5,0.625,3.0,4.8,24.0,1.577777,0.873786,,,,,,Competitors
2026-04-11,Search_EN_Review-variations_2024.04.29,UTC,USD,177,7,0.039548,6,0.857142,2.974285,3.47,20.82,2.638418,0.106434,,,,,,Review-variations
2026-04-11,Search_EN_BrandProtection_2024.10.08,UTC,USD,102,6,0.058823,5,0.833333,0.233333,0.28,1.4,2.911764,0.53125,,,,,,BrandProtection
2026-04-11,Search_EN_Trust_2025.03.17,UTC,USD,31,3,0.096774,2,0.666666,7.333333,11.0,22.0,2.709677,0.279279,,,,,,Trust
2026-04-11,Search_EN_Features_2024.08.19,UTC,USD,247,12,0.048582,10,0.833333,4.916666,5.9,59.0,2.744939,0.27024,,,,,,Features
2026-04-11,Search_EN_ProductReview_2024.08.05,UTC,USD,459,71,0.154684,57,0.802816,3.367605,4.194736,239.1,2.239651,0.677991,,,,,,ProductReview
2026-04-12,Search_EN_Review-variations_2024.04.29,UTC,USD,185,5,0.027027,2,0.4,3.3,8.25,16.5,2.562162,0.143856,,,,,,Review-variations
2026-04-12,Search_EN_Trust_2025.03.17,UTC,USD,41,1,0.02439,1,1.0,7.0,7.0,7.0,2.609756,0.338842,,,,,,Trust
2026-04-12,Search_EN_Competitors_2024.08.12,UTC,USD,155,12,0.077419,10,0.833333,3.375,4.05,40.5,1.477419,0.895953,,,,,,Competitors
2026-04-12,Search_EN_BrandProtection_2024.10.08,UTC,USD,93,7,0.075268,4,0.571428,0.214285,0.375,1.5,2.76344,0.508196,,,,,,BrandProtection
2026-04-12,Search_EN_ProductReview_2024.08.05,UTC,USD,593,78,0.131534,61,0.782051,3.048717,3.89836,237.8,2.451939,0.678489,,,,,,ProductReview
2026-04-12,Search_EN_Features_2024.08.19,UTC,USD,223,17,0.076233,12,0.705882,4.882352,6.916666,83.0,2.506726,0.233019,,,,,,Features
2026-04-13,Search_EN_Trust_2025.03.17,UTC,USD,44,4,0.090909,2,0.5,5.75,11.5,23.0,2.477272,0.258823,,,,,,Trust
2026-04-13,Search_EN_ProductReview_2024.08.05,UTC,USD,654,88,0.134556,60,0.681818,2.707954,3.971666,238.3,2.454128,0.595628,,,,,,ProductReview
2026-04-13,Search_EN_BrandProtection_2024.10.08,UTC,USD,70,5,0.071428,2,0.4,0.2,0.5,1.0,2.757142,0.625,,,,,,BrandProtection
2026-04-13,Search_EN_Competitors_2024.08.12,UTC,USD,249,12,0.048192,6,0.5,3.375,6.75,40.5,1.759036,0.870629,,,,,,Competitors
2026-04-13,Search_EN_Features_2024.08.19,UTC,USD,325,19,0.058461,13,0.68421,4.921052,7.192307,93.5,2.452307,0.25,,,,,,Features
2026-04-13,Search_EN_Review-variations_2024.04.29,UTC,USD,245,10,0.040816,5,0.5,3.414,6.828,34.14,2.632653,0.107033,,,,,,Review-variations
2026-04-14,Search_EN_BrandProtection_2024.10.08,UTC,USD,82,2,0.02439,2,1.0,0.2,0.2,0.4,2.719512,0.752293,,,,,,BrandProtection
2026-04-14,Search_EN_ProductReview_2024.08.05,UTC,USD,427,88,0.206088,62,0.704545,2.7125,3.849999,238.7,2.456674,0.600562,,,,,,ProductReview
2026-04-14,Search_EN_Review-variations_2024.04.29,UTC,USD,231,14,0.060606,6,0.428571,3.38,7.886666,47.32,3.199134,0.110579,,,,,,Review-variations
2026-04-14,Search_EN_Trust_2025.03.17,UTC,USD,50,2,0.04,0,0.0,4.0,0.0,8.0,2.48,0.274725,,,,,,Trust
2026-04-14,Search_EN_Features_2024.08.19,UTC,USD,374,16,0.04278,10,0.625,5.0,8.0,80.0,2.711229,0.257931,,,,,,Features
2026-04-14,Search_EN_Competitors_2024.08.12,UTC,USD,258,6,0.023255,4,0.666666,2.583333,3.875,15.5,1.689922,0.829581,,,,,,Competitors
2026-04-15,Search_EN_Review-variations_2024.04.29,UTC,USD,115,3,0.026086,2,0.666666,2.606666,3.91,7.82,2.626086,0.1142,,,,,,Review-variations
2026-04-15,Search_EN_BrandProtection_2024.10.08,UTC,USD,21,1,0.047619,1,1.0,0.2,0.2,0.2,2.571428,0.636363,,,,,,BrandProtection
2026-04-15,Search_EN_ProductReview_2024.08.05,UTC,USD,449,63,0.140311,41,0.650793,2.9,4.456097,182.7,2.489977,0.654518,,,,,,ProductReview
